Run,TID,Flops,Bytes,FPINS,Intops,INTINS
ft.B.x_A64FX,382,7908634928,44503163538,800772676,1675789843,1485144668
ft.B.x_A64FX,372,7939876284,44662687487,804372777,1679709916,1487997466
gen_A64FX_32,192,157055689237,537805393935,24323258615,38059829631,22384343366
gen_A64FX_32,188,159896811023,547841320697,24673139461,38938262866,22831248337
gen_A64FX_32,194,160629342673,558642145425,24632496773,39420627465,23200293797
gen_A64FX_32,191,159347133234,546236388937,24719740008,38684312891,22704985202
gen_A64FX_32,189,160476442110,550979238593,24869268663,39128543512,22991561830
gen_A64FX_32,193,154303740506,529600145268,23995442890,37499998607,22117601048
gen_A64FX_32,190,157984160282,542920655089,24733936537,38750949350,22940691199
gen_A64FX_32,162,166373188665,687852445529,26148763921,51867099679,33777674631
gen_A64FX_32,175,162473513111,557479341323,25164234027,39598205899,23237995572
gen_A64FX_32,179,158420473053,544084240014,24612582012,38439956421,22633403962
gen_A64FX_32,176,159105102394,545517581881,24499244150,38514174766,22690599198
gen_A64FX_32,174,163953051308,562717987255,25505915445,40133939238,23546905847
gen_A64FX_32,178,159238230430,544973907142,24467165324,38339771500,22478120967
gen_A64FX_32,180,161279381304,560320906478,24560350703,39416436811,23174421391
gen_A64FX_32,177,161823697627,552520531379,24541194099,38618784016,22454165963
gen_A64FX_32,163,167023100436,681571741561,26307647555,51742028810,33638194811
gen_A64FX_32,187,156678238465,546353539744,24457586657,38976387165,23210057012
gen_A64FX_32,185,155352509369,532608585354,24264815778,37876822513,22365893631
gen_A64FX_32,181,159185707086,545526483896,24627277253,38947193962,22792705629
gen_A64FX_32,182,157095738764,537769499205,24114184403,38106806875,22333579151
gen_A64FX_32,183,156183443795,534667471462,24029092392,37899510726,22254455277
gen_A64FX_32,184,159157300506,544338860459,24480206881,38464606021,22451342933
gen_A64FX_32,186,157369045613,538743079304,24163354323,38008963704,22145986589
gen_A64FX_32,164,163710069429,685811537027,25972320518,51703380658,33900370149
gen_A64FX_32,199,155197700012,532332755933,24223591196,37871179607,22328236560
gen_A64FX_32,196,154501818039,530357852698,24072989109,37852914542,22376332016
gen_A64FX_32,195,159131642021,544989039262,24501495597,38868159406,22675465001
gen_A64FX_32,197,156006801870,535228545083,24159932155,38044670628,22389581103
gen_A64FX_32,198,154502950375,529209625849,24050600306,37673902923,22164131748
gen_A64FX_32,200,157847072274,542810262138,24616191418,38593281167,22639401044
gen_A64FX_32,201,157260993223,548375259389,24285085295,38883090341,23022697892
gen_A64FX_32,165,160162492550,676973342700,25648058090,51201536120,33821798976
gen_LARC_C,192,157055689237,537805393935,24323258615,38059829631,22384343366
gen_LARC_C,188,159896811023,547841320697,24673139461,38938262866,22831248337
gen_LARC_C,194,160629342673,558642145425,24632496773,39420627465,23200293797
gen_LARC_C,191,159347133234,546236388937,24719740008,38684312891,22704985202
gen_LARC_C,189,160476442110,550979238593,24869268663,39128543512,22991561830
gen_LARC_C,193,154303740506,529600145268,23995442890,37499998607,22117601048
gen_LARC_C,190,157984160282,542920655089,24733936537,38750949350,22940691199
gen_LARC_C,162,166373188665,687852445529,26148763921,51867099679,33777674631
gen_LARC_C,175,162473513111,557479341323,25164234027,39598205899,23237995572
gen_LARC_C,179,158420473053,544084240014,24612582012,38439956421,22633403962
gen_LARC_C,176,159105102394,545517581881,24499244150,38514174766,22690599198
gen_LARC_C,174,163953051308,562717987255,25505915445,40133939238,23546905847
gen_LARC_C,178,159238230430,544973907142,24467165324,38339771500,22478120967
gen_LARC_C,180,161279381304,560320906478,24560350703,39416436811,23174421391
gen_LARC_C,177,161823697627,552520531379,24541194099,38618784016,22454165963
gen_LARC_C,163,167023100436,681571741561,26307647555,51742028810,33638194811
gen_LARC_C,187,156678238465,546353539744,24457586657,38976387165,23210057012
gen_LARC_C,185,155352509369,532608585354,24264815778,37876822513,22365893631
gen_LARC_C,181,159185707086,545526483896,24627277253,38947193962,22792705629
gen_LARC_C,182,157095738764,537769499205,24114184403,38106806875,22333579151
gen_LARC_C,183,156183443795,534667471462,24029092392,37899510726,22254455277
gen_LARC_C,184,159157300506,544338860459,24480206881,38464606021,22451342933
gen_LARC_C,186,157369045613,538743079304,24163354323,38008963704,22145986589
gen_LARC_C,164,163710069429,685811537027,25972320518,51703380658,33900370149
gen_LARC_C,199,155197700012,532332755933,24223591196,37871179607,22328236560
gen_LARC_C,196,154501818039,530357852698,24072989109,37852914542,22376332016
gen_LARC_C,195,159131642021,544989039262,24501495597,38868159406,22675465001
gen_LARC_C,197,156006801870,535228545083,24159932155,38044670628,22389581103
gen_LARC_C,198,154502950375,529209625849,24050600306,37673902923,22164131748
gen_LARC_C,200,157847072274,542810262138,24616191418,38593281167,22639401044
gen_LARC_C,201,157260993223,548375259389,24285085295,38883090341,23022697892
gen_LARC_C,165,160162492550,676973342700,25648058090,51201536120,33821798976
gen_LARC_A,192,157055689237,537805393935,24323258615,38059829631,22384343366
gen_LARC_A,188,159896811023,547841320697,24673139461,38938262866,22831248337
gen_LARC_A,194,160629342673,558642145425,24632496773,39420627465,23200293797
gen_LARC_A,191,159347133234,546236388937,24719740008,38684312891,22704985202
gen_LARC_A,189,160476442110,550979238593,24869268663,39128543512,22991561830
gen_LARC_A,193,154303740506,529600145268,23995442890,37499998607,22117601048
gen_LARC_A,190,157984160282,542920655089,24733936537,38750949350,22940691199
gen_LARC_A,162,166373188665,687852445529,26148763921,51867099679,33777674631
gen_LARC_A,175,162473513111,557479341323,25164234027,39598205899,23237995572
gen_LARC_A,179,158420473053,544084240014,24612582012,38439956421,22633403962
gen_LARC_A,176,159105102394,545517581881,24499244150,38514174766,22690599198
gen_LARC_A,174,163953051308,562717987255,25505915445,40133939238,23546905847
gen_LARC_A,178,159238230430,544973907142,24467165324,38339771500,22478120967
gen_LARC_A,180,161279381304,560320906478,24560350703,39416436811,23174421391
gen_LARC_A,177,161823697627,552520531379,24541194099,38618784016,22454165963
gen_LARC_A,163,167023100436,681571741561,26307647555,51742028810,33638194811
gen_LARC_A,187,156678238465,546353539744,24457586657,38976387165,23210057012
gen_LARC_A,185,155352509369,532608585354,24264815778,37876822513,22365893631
gen_LARC_A,181,159185707086,545526483896,24627277253,38947193962,22792705629
gen_LARC_A,182,157095738764,537769499205,24114184403,38106806875,22333579151
gen_LARC_A,183,156183443795,534667471462,24029092392,37899510726,22254455277
gen_LARC_A,184,159157300506,544338860459,24480206881,38464606021,22451342933
gen_LARC_A,186,157369045613,538743079304,24163354323,38008963704,22145986589
gen_LARC_A,164,163710069429,685811537027,25972320518,51703380658,33900370149
gen_LARC_A,199,155197700012,532332755933,24223591196,37871179607,22328236560
gen_LARC_A,196,154501818039,530357852698,24072989109,37852914542,22376332016
gen_LARC_A,195,159131642021,544989039262,24501495597,38868159406,22675465001
gen_LARC_A,197,156006801870,535228545083,24159932155,38044670628,22389581103
gen_LARC_A,198,154502950375,529209625849,24050600306,37673902923,22164131748
gen_LARC_A,200,157847072274,542810262138,24616191418,38593281167,22639401044
gen_LARC_A,201,157260993223,548375259389,24285085295,38883090341,23022697892
gen_LARC_A,165,160162492550,676973342700,25648058090,51201536120,33821798976
gen_A64FX,291,416888501360,1412742954387,65088257081,99877933873,57791700276
gen_A64FX,292,415556741164,1415840809565,64781815126,100200269438,58278583436
gen_A64FX,273,420535647344,1550488071111,65541190732,111967821562,68317638572
gen_A64FX,285,421808754967,1425946580955,65193162152,100260335812,57782341710
gen_A64FX,286,423166757777,1440914861166,65706894616,101551949649,58942737930
gen_A64FX,274,430826574405,1566256193523,67074594946,113724401736,68918126760
gen_A64FX,288,414811259654,1411577605563,64446905451,99784395415,57864411492
gen_A64FX,287,410457020636,1389144865144,64114407572,98464491060,56996568096
gen_A64FX,275,419003876289,1549098471993,65528019944,112136894741,68503329872
gen_A64FX,289,412220837365,1395618231880,64343898968,98821990296,57165938863
gen_A64FX,290,409091804557,1394145649237,64183707561,99230759157,57867244121
gen_A64FX,276,420010753744,1563445677853,65995705669,113178966934,69259450611
qws_A64FX_32,142,128741374890,338052451949,8673195754,3754100629,3751120066
qws_A64FX_32,145,128741374890,338052553059,8673195754,3754093593,3751113034
qws_A64FX_32,135,128741374890,338055275933,8673195754,3754211045,3751230446
qws_A64FX_32,120,128741374890,335960605441,8673195754,3616121439,3613140832
qws_A64FX_32,132,128741374890,338055273813,8673195754,3754283465,3751302874
qws_A64FX_32,141,128741374890,338052512740,8673195754,3754159621,3751179062
qws_A64FX_32,129,128741374890,338097888820,8673195754,3755325130,3752344105
qws_A64FX_32,124,128741374890,336020390175,8673195754,3617499824,3614518584
qws_A64FX_32,144,128741374890,338053748177,8673195754,3754056911,3751076325
qws_A64FX_32,117,128741374890,336329152751,8673195754,3624652611,3621668232
qws_A64FX_32,146,128741374890,338052468902,8673195754,3754067345,3751086786
qws_A64FX_32,140,128741374890,870790926213,8673195754,255759974649,255756994090
qws_A64FX_32,118,128741374890,336321187904,8673195754,3624649633,3621665343
qws_A64FX_32,126,128741374890,336014295171,8673195754,3617254241,3614273052
qws_A64FX_32,134,128741374890,338053905932,8673195754,3754278747,3751298172
qws_A64FX_32,128,128741374890,872589463420,8673195754,256208644201,256205663626
qws_A64FX_32,137,128741374890,338057247425,8673195754,3754478882,3751498275
qws_A64FX_32,127,128741374890,336032793644,8673195754,3617595559,3614614178
qws_A64FX_32,122,128741374890,337513047352,8673195754,3652167354,3649170971
qws_A64FX_32,147,123123104682,330397196646,8322053866,3665622333,3662508616
qws_A64FX_32,125,128741374890,335963789000,8673195754,3616081898,3613101259
qws_A64FX_32,119,128741374890,336262850451,8673195754,3623275908,3620292229
qws_A64FX_32,121,128741374890,336317907533,8673195754,3624527982,3621543741
qws_A64FX_32,143,128741374890,338052419696,8673195754,3754053218,3751072659
qws_A64FX_32,139,128741374890,338052229452,8673195754,3754147059,3751166496
qws_A64FX_32,131,128741374890,338052182881,8673195754,3754081292,3751100560
qws_A64FX_32,123,128741374890,335955859070,8673195754,3615912732,3612932171
qws_A64FX_32,130,128741374890,338063360846,8673195754,3754582122,3751601451
qws_A64FX_32,133,128741374890,338053990796,8673195754,3754311751,3751331167
qws_A64FX_32,136,128741374890,338052374090,8673195754,3754268594,3751288030
qws_A64FX_32,138,128741374890,338052370961,8673195754,3754057796,3751077222
qws_A64FX_32,116,717749539036,10629258390440,165149632988,311673901158,309335898276
qws_LARC_A,142,128741374890,338052451949,8673195754,3754100629,3751120066
qws_LARC_A,145,128741374890,338052553059,8673195754,3754093593,3751113034
qws_LARC_A,135,128741374890,338055275933,8673195754,3754211045,3751230446
qws_LARC_A,120,128741374890,335960605441,8673195754,3616121439,3613140832
qws_LARC_A,132,128741374890,338055273813,8673195754,3754283465,3751302874
qws_LARC_A,141,128741374890,338052512740,8673195754,3754159621,3751179062
qws_LARC_A,129,128741374890,338097888820,8673195754,3755325130,3752344105
qws_LARC_A,124,128741374890,336020390175,8673195754,3617499824,3614518584
qws_LARC_A,144,128741374890,338053748177,8673195754,3754056911,3751076325
qws_LARC_A,117,128741374890,336329152751,8673195754,3624652611,3621668232
qws_LARC_A,146,128741374890,338052468902,8673195754,3754067345,3751086786
qws_LARC_A,140,128741374890,870790926213,8673195754,255759974649,255756994090
qws_LARC_A,118,128741374890,336321187904,8673195754,3624649633,3621665343
qws_LARC_A,126,128741374890,336014295171,8673195754,3617254241,3614273052
qws_LARC_A,134,128741374890,338053905932,8673195754,3754278747,3751298172
qws_LARC_A,128,128741374890,872589463420,8673195754,256208644201,256205663626
qws_LARC_A,137,128741374890,338057247425,8673195754,3754478882,3751498275
qws_LARC_A,127,128741374890,336032793644,8673195754,3617595559,3614614178
qws_LARC_A,122,128741374890,337513047352,8673195754,3652167354,3649170971
qws_LARC_A,147,123123104682,330397196646,8322053866,3665622333,3662508616
qws_LARC_A,125,128741374890,335963789000,8673195754,3616081898,3613101259
qws_LARC_A,119,128741374890,336262850451,8673195754,3623275908,3620292229
qws_LARC_A,121,128741374890,336317907533,8673195754,3624527982,3621543741
qws_LARC_A,143,128741374890,338052419696,8673195754,3754053218,3751072659
qws_LARC_A,139,128741374890,338052229452,8673195754,3754147059,3751166496
qws_LARC_A,131,128741374890,338052182881,8673195754,3754081292,3751100560
qws_LARC_A,123,128741374890,335955859070,8673195754,3615912732,3612932171
qws_LARC_A,130,128741374890,338063360846,8673195754,3754582122,3751601451
qws_LARC_A,133,128741374890,338053990796,8673195754,3754311751,3751331167
qws_LARC_A,136,128741374890,338052374090,8673195754,3754268594,3751288030
qws_LARC_A,138,128741374890,338052370961,8673195754,3754057796,3751077222
qws_LARC_A,116,717749539036,10629258390440,165149632988,311673901158,309335898276
qws_LARC_C,142,128741374890,338052451949,8673195754,3754100629,3751120066
qws_LARC_C,145,128741374890,338052553059,8673195754,3754093593,3751113034
qws_LARC_C,135,128741374890,338055275933,8673195754,3754211045,3751230446
qws_LARC_C,120,128741374890,335960605441,8673195754,3616121439,3613140832
qws_LARC_C,132,128741374890,338055273813,8673195754,3754283465,3751302874
qws_LARC_C,141,128741374890,338052512740,8673195754,3754159621,3751179062
qws_LARC_C,129,128741374890,338097888820,8673195754,3755325130,3752344105
qws_LARC_C,124,128741374890,336020390175,8673195754,3617499824,3614518584
qws_LARC_C,144,128741374890,338053748177,8673195754,3754056911,3751076325
qws_LARC_C,117,128741374890,336329152751,8673195754,3624652611,3621668232
qws_LARC_C,146,128741374890,338052468902,8673195754,3754067345,3751086786
qws_LARC_C,140,128741374890,870790926213,8673195754,255759974649,255756994090
qws_LARC_C,118,128741374890,336321187904,8673195754,3624649633,3621665343
qws_LARC_C,126,128741374890,336014295171,8673195754,3617254241,3614273052
qws_LARC_C,134,128741374890,338053905932,8673195754,3754278747,3751298172
qws_LARC_C,128,128741374890,872589463420,8673195754,256208644201,256205663626
qws_LARC_C,137,128741374890,338057247425,8673195754,3754478882,3751498275
qws_LARC_C,127,128741374890,336032793644,8673195754,3617595559,3614614178
qws_LARC_C,122,128741374890,337513047352,8673195754,3652167354,3649170971
qws_LARC_C,147,123123104682,330397196646,8322053866,3665622333,3662508616
qws_LARC_C,125,128741374890,335963789000,8673195754,3616081898,3613101259
qws_LARC_C,119,128741374890,336262850451,8673195754,3623275908,3620292229
qws_LARC_C,121,128741374890,336317907533,8673195754,3624527982,3621543741
qws_LARC_C,143,128741374890,338052419696,8673195754,3754053218,3751072659
qws_LARC_C,139,128741374890,338052229452,8673195754,3754147059,3751166496
qws_LARC_C,131,128741374890,338052182881,8673195754,3754081292,3751100560
qws_LARC_C,123,128741374890,335955859070,8673195754,3615912732,3612932171
qws_LARC_C,130,128741374890,338063360846,8673195754,3754582122,3751601451
qws_LARC_C,133,128741374890,338053990796,8673195754,3754311751,3751331167
qws_LARC_C,136,128741374890,338052374090,8673195754,3754268594,3751288030
qws_LARC_C,138,128741374890,338052370961,8673195754,3754057796,3751077222
qws_LARC_C,116,717749539036,10629258390440,165149632988,311673901158,309335898276
qws_A64FX,118,343434734239,874970688245,23136343901,7023492715,7015638997
qws_A64FX,116,343231044511,874546570963,23123601125,7019368061,7011510502
qws_A64FX,122,343229110344,874346443254,23123429986,7015391473,7007535581
qws_A64FX,126,337679627775,866625867559,22776471017,6922960137,6914978643
qws_A64FX,117,343410044575,874565250148,23135153669,7013275464,7005426083
qws_A64FX,123,343279380735,874236745516,23126419073,7011119504,7003270721
qws_A64FX,120,343401937992,874683412268,23134584586,7016359566,7008508316
qws_A64FX,124,343316415231,874507453048,23128405193,7017693831,7009842892
qws_A64FX,119,343229110344,875405142871,23123429986,7039852331,7031985689
qws_A64FX,125,343106553087,873946963258,23115264473,7011233343,7003379443
qws_A64FX,121,343438972488,874761845782,23136570706,7018390727,7010539289
qws_A64FX,115,932430517864,11166538004097,179611949524,314767462835,312424821064
qws_smol_A64FX,473,3568894702,15673540590,238145702,259933401,259258691
qws_smol_A64FX,467,3944711662,17915946409,261634262,300269148,299490539
qws_smol_A64FX,464,3767856622,16266426587,250429190,269846357,269173255
qws_smol_A64FX,463,3767856622,16266501813,250429190,269848777,269175607
qws_smol_A64FX,466,3745749742,15857207739,249047510,264128454,263455342
qws_smol_A64FX,469,3745749742,16063786047,249199142,267415891,266742710
qws_smol_A64FX,470,3568894702,15468716093,237994070,256675726,256001027
qws_smol_A64FX,468,3944711662,17491471132,261634262,292526767,291786605
qws_smol_A64FX,471,3767856622,16344666524,250580822,271347095,270674020
qws_smol_A64FX,472,3767856622,16345504797,250580822,271362872,270689592
qws_smol_A64FX,465,3568894702,15594930377,237994070,258444861,257770135
qws_smol_A64FX,462,4875829432,38311334656,566565442,1065401312,1057815062
qws_smol_A64FX_32,437,1276962794,5580158309,84943890,102755480,102327070
qws_smol_A64FX_32,443,1343283434,5870695631,89139474,107693021,107265102
qws_smol_A64FX_32,459,1178987260,5386827587,78820640,99123066,98691905
qws_smol_A64FX_32,454,1245307900,5574553962,82940408,102418946,101988115
qws_smol_A64FX_32,441,1310123114,5753178427,87066954,105758282,105330176
qws_smol_A64FX_32,432,1878122844,8233624429,124839664,144198141,143714615
qws_smol_A64FX_32,453,1245307900,5608757306,82965680,102975140,102544517
qws_smol_A64FX_32,457,1178987260,5350520686,78795368,98606689,98175470
qws_smol_A64FX_32,429,1778641884,7828480408,118571560,137513278,137028974
qws_smol_A64FX_32,452,1278468220,7840472265,85038200,944157841,943727436
qws_smol_A64FX_32,442,1310123114,5724683461,87041682,105292794,104864659
qws_smol_A64FX_32,448,1178987260,5276463529,78744824,97486527,97055312
qws_smol_A64FX_32,438,1243802474,5468908770,82871370,100858834,100430213
qws_smol_A64FX_32,447,1237938940,5508084345,82505120,101560150,101129529
qws_smol_A64FX_32,445,1237938940,5473159892,82479848,101071525,100640847
qws_smol_A64FX_32,444,1304259580,5730930926,86650160,105397535,104967449
qws_smol_A64FX_32,446,1271099260,5619077956,84577640,103489139,103058734
qws_smol_A64FX_32,433,1878122844,8267550591,124864936,144829401,144345935
qws_smol_A64FX_32,458,1212147580,5496902124,80893160,101069711,100638764
qws_smol_A64FX_32,451,1245307900,5568649784,82940408,102368861,101938171
qws_smol_A64FX_32,440,1343283434,9635930100,89139474,906022691,905417418
qws_smol_A64FX_32,435,1778641884,7932092573,118647376,139068023,138583728
qws_smol_A64FX_32,450,1178987260,5310833186,78770096,98053697,97622534
qws_smol_A64FX_32,431,1878122844,8267033016,124864936,144807778,144324292
qws_smol_A64FX_32,449,1212147580,5423459205,80842616,99966483,99535535
qws_smol_A64FX_32,436,1243802474,5434105950,82846098,100315429,99886745
qws_smol_A64FX_32,430,1878122844,8233347264,124839664,144294029,143810497
qws_smol_A64FX_32,434,1778641884,7897598075,118622104,138575217,138090881
qws_smol_A64FX_32,439,1310123114,5726333769,87041682,105185287,104757152
qws_smol_A64FX_32,455,1278468220,5720611267,85038200,104838904,104408499
qws_smol_A64FX_32,456,1245307900,5608157324,82965680,102974782,102544155
qws_smol_A64FX_32,428,3085686654,30979058778,447379343,1015870282,1008365126
qws_smol_LARC_C,437,1276962794,5580158309,84943890,102755480,102327070
qws_smol_LARC_C,443,1343283434,5870695631,89139474,107693021,107265102
qws_smol_LARC_C,459,1178987260,5386827587,78820640,99123066,98691905
qws_smol_LARC_C,454,1245307900,5574553962,82940408,102418946,101988115
qws_smol_LARC_C,441,1310123114,5753178427,87066954,105758282,105330176
qws_smol_LARC_C,432,1878122844,8233624429,124839664,144198141,143714615
qws_smol_LARC_C,453,1245307900,5608757306,82965680,102975140,102544517
qws_smol_LARC_C,457,1178987260,5350520686,78795368,98606689,98175470
qws_smol_LARC_C,429,1778641884,7828480408,118571560,137513278,137028974
qws_smol_LARC_C,452,1278468220,7840472265,85038200,944157841,943727436
qws_smol_LARC_C,442,1310123114,5724683461,87041682,105292794,104864659
qws_smol_LARC_C,448,1178987260,5276463529,78744824,97486527,97055312
qws_smol_LARC_C,438,1243802474,5468908770,82871370,100858834,100430213
qws_smol_LARC_C,447,1237938940,5508084345,82505120,101560150,101129529
qws_smol_LARC_C,445,1237938940,5473159892,82479848,101071525,100640847
qws_smol_LARC_C,444,1304259580,5730930926,86650160,105397535,104967449
qws_smol_LARC_C,446,1271099260,5619077956,84577640,103489139,103058734
qws_smol_LARC_C,433,1878122844,8267550591,124864936,144829401,144345935
qws_smol_LARC_C,458,1212147580,5496902124,80893160,101069711,100638764
qws_smol_LARC_C,451,1245307900,5568649784,82940408,102368861,101938171
qws_smol_LARC_C,440,1343283434,9635930100,89139474,906022691,905417418
qws_smol_LARC_C,435,1778641884,7932092573,118647376,139068023,138583728
qws_smol_LARC_C,450,1178987260,5310833186,78770096,98053697,97622534
qws_smol_LARC_C,431,1878122844,8267033016,124864936,144807778,144324292
qws_smol_LARC_C,449,1212147580,5423459205,80842616,99966483,99535535
qws_smol_LARC_C,436,1243802474,5434105950,82846098,100315429,99886745
qws_smol_LARC_C,430,1878122844,8233347264,124839664,144294029,143810497
qws_smol_LARC_C,434,1778641884,7897598075,118622104,138575217,138090881
qws_smol_LARC_C,439,1310123114,5726333769,87041682,105185287,104757152
qws_smol_LARC_C,455,1278468220,5720611267,85038200,104838904,104408499
qws_smol_LARC_C,456,1245307900,5608157324,82965680,102974782,102544155
qws_smol_LARC_C,428,3085686654,30979058778,447379343,1015870282,1008365126
qws_smol_LARC_A,437,1276962794,5580158309,84943890,102755480,102327070
qws_smol_LARC_A,443,1343283434,5870695631,89139474,107693021,107265102
qws_smol_LARC_A,459,1178987260,5386827587,78820640,99123066,98691905
qws_smol_LARC_A,454,1245307900,5574553962,82940408,102418946,101988115
qws_smol_LARC_A,441,1310123114,5753178427,87066954,105758282,105330176
qws_smol_LARC_A,432,1878122844,8233624429,124839664,144198141,143714615
qws_smol_LARC_A,453,1245307900,5608757306,82965680,102975140,102544517
qws_smol_LARC_A,457,1178987260,5350520686,78795368,98606689,98175470
qws_smol_LARC_A,429,1778641884,7828480408,118571560,137513278,137028974
qws_smol_LARC_A,452,1278468220,7840472265,85038200,944157841,943727436
qws_smol_LARC_A,442,1310123114,5724683461,87041682,105292794,104864659
qws_smol_LARC_A,448,1178987260,5276463529,78744824,97486527,97055312
qws_smol_LARC_A,438,1243802474,5468908770,82871370,100858834,100430213
qws_smol_LARC_A,447,1237938940,5508084345,82505120,101560150,101129529
qws_smol_LARC_A,445,1237938940,5473159892,82479848,101071525,100640847
qws_smol_LARC_A,444,1304259580,5730930926,86650160,105397535,104967449
qws_smol_LARC_A,446,1271099260,5619077956,84577640,103489139,103058734
qws_smol_LARC_A,433,1878122844,8267550591,124864936,144829401,144345935
qws_smol_LARC_A,458,1212147580,5496902124,80893160,101069711,100638764
qws_smol_LARC_A,451,1245307900,5568649784,82940408,102368861,101938171
qws_smol_LARC_A,440,1343283434,9635930100,89139474,906022691,905417418
qws_smol_LARC_A,435,1778641884,7932092573,118647376,139068023,138583728
qws_smol_LARC_A,450,1178987260,5310833186,78770096,98053697,97622534
qws_smol_LARC_A,431,1878122844,8267033016,124864936,144807778,144324292
qws_smol_LARC_A,449,1212147580,5423459205,80842616,99966483,99535535
qws_smol_LARC_A,436,1243802474,5434105950,82846098,100315429,99886745
qws_smol_LARC_A,430,1878122844,8233347264,124839664,144294029,143810497
qws_smol_LARC_A,434,1778641884,7897598075,118622104,138575217,138090881
qws_smol_LARC_A,439,1310123114,5726333769,87041682,105185287,104757152
qws_smol_LARC_A,455,1278468220,5720611267,85038200,104838904,104408499
qws_smol_LARC_A,456,1245307900,5608157324,82965680,102974782,102544155
qws_smol_LARC_A,428,3085686654,30979058778,447379343,1015870282,1008365126
