Run,TID,L1_hit,L2_hit,DRAM_hit,N_accesses,N_mem_stalls,N_L2_mem_stalls,N_L2_miss_mem_stalls,L1_cycles,L2_cycles,DRAM_cycles
ep.B.x_A64FX_32,14,99.26,0.011322,0.728677999999988,326812522,,,,,,
ep.B.x_A64FX_32,15,99.26,0.011322,0.728677999999988,326812913,,,,,,
ep.B.x_A64FX_32,16,99.26,0.011322,0.728677999999988,326813767,,,,,,
ep.B.x_A64FX_32,17,99.26,0.011322,0.728677999999988,326811691,,,,,,
ep.B.x_A64FX_32,18,99.26,0.011322,0.728677999999988,326813813,,,,,,
ep.B.x_A64FX_32,19,99.26,0.011322,0.728677999999988,326811047,,,,,,
ep.B.x_A64FX_32,20,99.26,0.011322,0.728677999999988,326814029,,,,,,
ep.B.x_A64FX_32,21,99.26,0.011322,0.728677999999988,326814324,,,,,,
ep.B.x_A64FX_32,22,99.26,0.011322,0.728677999999988,326812371,,,,,,
ep.B.x_A64FX_32,23,99.26,0.011322,0.728677999999988,326813109,,,,,,
ep.B.x_A64FX_32,24,99.26,0.011322,0.728677999999988,326812585,,,,,,
ep.B.x_A64FX_32,25,99.26,0.011322,0.728677999999988,326813266,,,,,,
ep.B.x_A64FX_32,26,99.26,0.011322,0.728677999999988,326814050,,,,,,
ep.B.x_A64FX_32,27,99.26,0.011322,0.728677999999988,326813265,,,,,,
ep.B.x_A64FX_32,28,99.26,0.011322,0.728677999999988,326813639,,,,,,
ep.B.x_A64FX_32,29,99.26,0.011322,0.728677999999988,326812443,,,,,,
ep.B.x_A64FX_32,30,99.26,0.011322,0.728677999999988,326812455,,,,,,
ep.B.x_A64FX_32,31,99.26,0.011322,0.728677999999988,326812780,,,,,,
ep.B.x_LARC_A,0,99.22,0.319956,0.460043999999996,326802030,,,,,,
ep.B.x_LARC_A,1,99.27,0.299446,0.430554000000001,326814620,,,,,,
ep.B.x_LARC_A,2,99.27,0.299446,0.430554000000001,326812462,,,,,,
ep.B.x_LARC_A,3,99.27,0.299446,0.430554000000001,326814321,,,,,,
ep.B.x_LARC_A,4,99.27,0.299446,0.430554000000001,326812533,,,,,,
ep.B.x_LARC_A,5,99.27,0.299446,0.430554000000001,326812361,,,,,,
ep.B.x_LARC_A,6,99.27,0.299446,0.430554000000001,326813973,,,,,,
ep.B.x_LARC_A,7,99.27,0.299446,0.430554000000001,326811732,,,,,,
ep.B.x_LARC_A,8,99.27,0.299446,0.430554000000001,326813463,,,,,,
ep.B.x_LARC_A,9,99.27,0.299446,0.430554000000001,326812192,,,,,,
ep.B.x_LARC_A,10,99.27,0.299446,0.430554000000001,326811866,,,,,,
ep.B.x_LARC_A,11,99.27,0.299446,0.430554000000001,326813459,,,,,,
ep.B.x_LARC_A,12,99.27,0.299446,0.430554000000001,326813126,,,,,,
ep.B.x_LARC_A,13,99.27,0.299446,0.430554000000001,326813441,,,,,,
ep.B.x_LARC_A,14,99.27,0.299446,0.430554000000001,326812522,,,,,,
ep.B.x_LARC_A,15,99.27,0.299446,0.430554000000001,326812913,,,,,,
ep.B.x_LARC_A,16,99.27,0.299446,0.430554000000001,326813767,,,,,,
ep.B.x_LARC_A,17,99.27,0.299446,0.430554000000001,326811691,,,,,,
ep.B.x_LARC_A,18,99.26,0.303548,0.436451999999989,326813813,,,,,,
ep.B.x_LARC_A,19,99.27,0.299446,0.430554000000001,326811047,,,,,,
ep.B.x_LARC_A,20,99.27,0.299446,0.430554000000001,326814029,,,,,,
ep.B.x_LARC_A,21,99.27,0.299446,0.430554000000001,326814324,,,,,,
ep.B.x_LARC_A,22,99.27,0.299446,0.430554000000001,326812371,,,,,,
ep.B.x_LARC_A,23,99.27,0.299446,0.430554000000001,326813109,,,,,,
ep.B.x_LARC_A,24,99.27,0.299446,0.430554000000001,326812585,,,,,,
ep.B.x_LARC_A,25,99.27,0.299446,0.430554000000001,326813266,,,,,,
ep.B.x_LARC_A,26,99.26,0.303548,0.436451999999989,326814050,,,,,,
ep.B.x_LARC_A,27,99.27,0.299446,0.430554000000001,326813265,,,,,,
ep.B.x_LARC_A,28,99.27,0.299446,0.430554000000001,326813639,,,,,,
ep.B.x_LARC_A,29,99.27,0.299446,0.430554000000001,326812443,,,,,,
ep.B.x_LARC_A,30,99.27,0.299446,0.430554000000001,326812455,,,,,,
ep.B.x_LARC_A,31,99.27,0.299446,0.430554000000001,326812780,,,,,,
ep.B.x_LARC_C,0,99.22,0.319956,0.460043999999996,326802030,,,,,,
ep.B.x_LARC_C,1,99.27,0.299446,0.430554000000001,326814620,,,,,,
ep.B.x_LARC_C,2,99.27,0.299446,0.430554000000001,326812462,,,,,,
ep.B.x_LARC_C,3,99.27,0.299446,0.430554000000001,326814321,,,,,,
ep.B.x_LARC_C,4,99.27,0.299446,0.430554000000001,326812533,,,,,,
ep.B.x_LARC_C,5,99.27,0.299446,0.430554000000001,326812361,,,,,,
ep.B.x_LARC_C,6,99.27,0.299446,0.430554000000001,326813973,,,,,,
ep.B.x_LARC_C,7,99.27,0.299446,0.430554000000001,326811732,,,,,,
ep.B.x_LARC_C,8,99.27,0.299446,0.430554000000001,326813463,,,,,,
ep.B.x_LARC_C,9,99.27,0.299446,0.430554000000001,326812192,,,,,,
ep.B.x_LARC_C,10,99.27,0.299446,0.430554000000001,326811866,,,,,,
ep.B.x_LARC_C,11,99.27,0.299446,0.430554000000001,326813459,,,,,,
ep.B.x_LARC_C,12,99.27,0.299446,0.430554000000001,326813126,,,,,,
ep.B.x_LARC_C,13,99.27,0.299446,0.430554000000001,326813441,,,,,,
ep.B.x_LARC_C,14,99.27,0.299446,0.430554000000001,326812522,,,,,,
ep.B.x_LARC_C,15,99.27,0.299446,0.430554000000001,326812913,,,,,,
ep.B.x_LARC_C,16,99.27,0.299446,0.430554000000001,326813767,,,,,,
ep.B.x_LARC_C,17,99.27,0.299446,0.430554000000001,326811691,,,,,,
ep.B.x_LARC_C,18,99.26,0.303548,0.436451999999989,326813813,,,,,,
ep.B.x_LARC_C,19,99.27,0.299446,0.430554000000001,326811047,,,,,,
ep.B.x_LARC_C,20,99.27,0.299446,0.430554000000001,326814029,,,,,,
ep.B.x_LARC_C,21,99.27,0.299446,0.430554000000001,326814324,,,,,,
ep.B.x_LARC_C,22,99.27,0.299446,0.430554000000001,326812371,,,,,,
ep.B.x_LARC_C,23,99.27,0.299446,0.430554000000001,326813109,,,,,,
ep.B.x_LARC_C,24,99.27,0.299446,0.430554000000001,326812585,,,,,,
ep.B.x_LARC_C,25,99.27,0.299446,0.430554000000001,326813266,,,,,,
ep.B.x_LARC_C,26,99.26,0.303548,0.436451999999989,326814050,,,,,,
ep.B.x_LARC_C,27,99.27,0.299446,0.430554000000001,326813265,,,,,,
ep.B.x_LARC_C,28,99.27,0.299446,0.430554000000001,326813639,,,,,,
ep.B.x_LARC_C,29,99.27,0.299446,0.430554000000001,326812443,,,,,,
ep.B.x_LARC_C,30,99.27,0.299446,0.430554000000001,326812455,,,,,,
ep.B.x_LARC_C,31,99.27,0.299446,0.430554000000001,326812780,,,,,,
is.B.x_A64FX,0,95.62,3.931926,0.448073999999991,458148928,749218211,28683468,14407349,6822653354,2149185685,701883028
is.B.x_A64FX,1,95.64,3.913972,0.446027999999998,458150324,727403314,27591243,12983005,6947205903,2131822710,699862240
is.B.x_A64FX,2,95.62,3.931926,0.448073999999991,458150693,738354982,25862950,12093421,6790183191,2134323157,691440596
is.B.x_A64FX,3,95.62,3.931926,0.448073999999991,458151644,754269322,25625174,11904149,6713968833,2147845950,693508508
is.B.x_A64FX,4,95.61,3.940903,0.449096999999995,458151829,740405697,26351799,12370838,6810008469,2130345077,690587128
is.B.x_A64FX,5,95.61,3.940903,0.449096999999995,458148679,760965969,25734992,11221279,6685627377,2137637221,689572268
is.B.x_A64FX,6,95.58,3.967834,0.452166000000005,458150454,773646344,25910513,11420925,6616776221,2149694460,689082548
is.B.x_A64FX,7,95.54,4.003742,0.456257999999991,458150891,750203082,26578014,11184566,6719510413,2134853176,690073692
is.B.x_A64FX,8,95.57,3.976811,0.453189000000009,458149627,754238117,27248284,11990407,6707736772,2131338704,689177412
is.B.x_A64FX,9,95.56,3.985788,0.454211999999998,458150561,744665088,26983547,11508468,6745140061,2128469119,692298992
is.B.x_A64FX,10,95.57,3.976811,0.453189000000009,458149927,735762864,27515955,11759647,6786812241,2118272563,690688460
is.B.x_A64FX,11,95.56,3.985788,0.454211999999998,458150678,757346575,27684299,12129482,6687319386,2137479301,695055900
is.B.x_A64FX_32,0,95.66,3.675112,0.664888000000005,194146846,,,,,,
is.B.x_A64FX_32,1,95.64,3.692048,0.667952,192255974,,,,,,
is.B.x_A64FX_32,2,95.65,3.68358,0.666419999999988,192575540,,,,,,
is.B.x_A64FX_32,3,95.61,3.717452,0.672548000000006,191887274,,,,,,
is.B.x_A64FX_32,4,95.63,3.700516,0.669483999999997,191657984,,,,,,
is.B.x_A64FX_32,5,95.63,3.700516,0.669483999999997,191875205,,,,,,
is.B.x_A64FX_32,6,95.65,3.68358,0.666419999999988,193112207,,,,,,
is.B.x_A64FX_32,7,95.57,3.751324,0.67867600000001,191656296,,,,,,
is.B.x_A64FX_32,8,95.61,3.717452,0.672548000000006,192234486,,,,,,
is.B.x_A64FX_32,9,95.61,3.717452,0.672548000000006,191150043,,,,,,
is.B.x_A64FX_32,10,95.6,3.72592,0.674080000000004,192029512,,,,,,
is.B.x_A64FX_32,11,95.65,3.68358,0.666419999999988,192192569,,,,,,
is.B.x_A64FX_32,12,95.65,3.68358,0.666419999999988,192739383,,,,,,
is.B.x_A64FX_32,13,95.7,3.64124,0.658760000000001,195909599,,,,,,
is.B.x_A64FX_32,14,95.63,3.700516,0.669483999999997,192198511,,,,,,
is.B.x_A64FX_32,15,95.6,3.72592,0.674080000000004,191454737,,,,,,
is.B.x_A64FX_32,16,95.64,3.692048,0.667952,194407454,,,,,,
is.B.x_A64FX_32,17,95.64,3.692048,0.667952,194411548,,,,,,
is.B.x_A64FX_32,18,95.58,3.742856,0.677143999999998,191311154,,,,,,
is.B.x_A64FX_32,19,95.7,3.64124,0.658760000000001,196343114,,,,,,
is.B.x_A64FX_32,20,95.64,3.692048,0.667952,192439315,,,,,,
is.B.x_A64FX_32,21,95.6,3.72592,0.674080000000004,193299827,,,,,,
is.B.x_A64FX_32,22,95.65,3.68358,0.666419999999988,194475841,,,,,,
is.B.x_A64FX_32,23,95.5,3.8106,0.689400000000006,188972921,,,,,,
is.B.x_A64FX_32,24,95.7,3.64124,0.658760000000001,194775796,,,,,,
is.B.x_A64FX_32,25,95.64,3.692048,0.667952,193108845,,,,,,
is.B.x_A64FX_32,26,95.6,3.72592,0.674080000000004,192615912,,,,,,
is.B.x_A64FX_32,27,95.69,3.649708,0.660291999999998,195997005,,,,,,
is.B.x_A64FX_32,28,95.68,3.658176,0.661823999999996,195520813,,,,,,
is.B.x_A64FX_32,29,95.68,3.658176,0.661823999999996,194472705,,,,,,
is.B.x_A64FX_32,30,95.64,3.692048,0.667952,193104635,,,,,,
is.B.x_A64FX_32,31,95.68,3.658176,0.661823999999996,192942205,,,,,,
is.B.x_LARC_A,0,95.67,4.312247,0.017752999999999,194146846,,,,,,
is.B.x_LARC_A,1,95.67,4.312247,0.017752999999999,192255974,,,,,,
is.B.x_LARC_A,2,95.67,4.312247,0.017752999999999,192575540,,,,,,
is.B.x_LARC_A,3,95.65,4.332165,0.017834999999991,191887274,,,,,,
is.B.x_LARC_A,4,95.66,4.322206,0.017794000000009,191657984,,,,,,
is.B.x_LARC_A,5,95.66,4.322206,0.017794000000009,191875205,,,,,,
is.B.x_LARC_A,6,95.68,4.302288,0.017711999999989,193112207,,,,,,
is.B.x_LARC_A,7,95.62,4.362042,0.017957999999993,191656296,,,,,,
is.B.x_LARC_A,8,95.66,4.322206,0.017794000000009,192234486,,,,,,
is.B.x_LARC_A,9,95.64,4.342124,0.017876000000001,191150043,,,,,,
is.B.x_LARC_A,10,95.63,4.352083,0.017917000000011,192029512,,,,,,
is.B.x_LARC_A,11,95.67,4.312247,0.017752999999999,192192569,,,,,,
is.B.x_LARC_A,12,95.68,4.302288,0.017711999999989,192739383,,,,,,
is.B.x_LARC_A,13,95.75,4.232575,0.017425000000003,195909599,,,,,,
is.B.x_LARC_A,14,95.66,4.322206,0.017794000000009,192198511,,,,,,
is.B.x_LARC_A,15,95.62,4.362042,0.017957999999993,191454737,,,,,,
is.B.x_LARC_A,16,95.7,4.28237,0.017629999999997,194407454,,,,,,
is.B.x_LARC_A,17,95.7,4.28237,0.017629999999997,194411548,,,,,,
is.B.x_LARC_A,18,95.65,4.332165,0.017834999999991,191311154,,,,,,
is.B.x_LARC_A,19,95.73,4.252493,0.017506999999995,196343114,,,,,,
is.B.x_LARC_A,20,95.67,4.312247,0.017752999999999,192439315,,,,,,
is.B.x_LARC_A,21,95.67,4.312247,0.017752999999999,193299827,,,,,,
is.B.x_LARC_A,22,95.71,4.272411,0.017589000000001,194475841,,,,,,
is.B.x_LARC_A,23,95.56,4.421796,0.018203999999997,188972921,,,,,,
is.B.x_LARC_A,24,95.72,4.262452,0.017548000000005,194775796,,,,,,
is.B.x_LARC_A,25,95.66,4.322206,0.017794000000009,193108845,,,,,,
is.B.x_LARC_A,26,95.66,4.322206,0.017794000000009,192615912,,,,,,
is.B.x_LARC_A,27,95.75,4.232575,0.017425000000003,195997005,,,,,,
is.B.x_LARC_A,28,95.73,4.252493,0.017506999999995,195520813,,,,,,
is.B.x_LARC_A,29,95.71,4.272411,0.017589000000001,194472705,,,,,,
is.B.x_LARC_A,30,95.69,4.292329,0.017671000000007,193104635,,,,,,
is.B.x_LARC_A,31,95.7,4.28237,0.017629999999997,192942205,,,,,,
is.B.x_LARC_C,0,95.67,4.275875,0.054124999999999,194146846,,,,,,
is.B.x_LARC_C,1,95.67,4.275875,0.054124999999999,192255974,,,,,,
is.B.x_LARC_C,2,95.67,4.275875,0.054124999999999,192575540,,,,,,
is.B.x_LARC_C,3,95.65,4.295625,0.054374999999993,191887274,,,,,,
is.B.x_LARC_C,4,95.66,4.28575,0.054249999999996,191657984,,,,,,
is.B.x_LARC_C,5,95.66,4.28575,0.054249999999996,191875205,,,,,,
is.B.x_LARC_C,6,95.68,4.266,0.053999999999988,193112207,,,,,,
is.B.x_LARC_C,7,95.62,4.32525,0.054749999999999,191656296,,,,,,
is.B.x_LARC_C,8,95.66,4.28575,0.054249999999996,192234486,,,,,,
is.B.x_LARC_C,9,95.64,4.3055,0.054500000000005,191150043,,,,,,
is.B.x_LARC_C,10,95.63,4.315375,0.054625000000002,192029512,,,,,,
is.B.x_LARC_C,11,95.67,4.275875,0.054124999999999,192192569,,,,,,
is.B.x_LARC_C,12,95.68,4.266,0.053999999999988,192739383,,,,,,
is.B.x_LARC_C,13,95.75,4.196875,0.053124999999994,195909599,,,,,,
is.B.x_LARC_C,14,95.66,4.28575,0.054249999999996,192198511,,,,,,
is.B.x_LARC_C,15,95.62,4.32525,0.054749999999999,191454737,,,,,,
is.B.x_LARC_C,16,95.7,4.24625,0.053749999999994,194407454,,,,,,
is.B.x_LARC_C,17,95.7,4.24625,0.053749999999994,194411548,,,,,,
is.B.x_LARC_C,18,95.65,4.295625,0.054374999999993,191311154,,,,,,
is.B.x_LARC_C,19,95.73,4.216625,0.053375000000003,196343114,,,,,,
is.B.x_LARC_C,20,95.67,4.275875,0.054124999999999,192439315,,,,,,
is.B.x_LARC_C,21,95.67,4.275875,0.054124999999999,193299827,,,,,,
is.B.x_LARC_C,22,95.71,4.236375,0.053625000000011,194475841,,,,,,
is.B.x_LARC_C,23,95.56,4.3845,0.055499999999995,188972921,,,,,,
is.B.x_LARC_C,24,95.72,4.2265,0.0535,194775796,,,,,,
is.B.x_LARC_C,25,95.66,4.28575,0.054249999999996,193108845,,,,,,
is.B.x_LARC_C,26,95.66,4.28575,0.054249999999996,192615912,,,,,,
is.B.x_LARC_C,27,95.75,4.196875,0.053124999999994,195997005,,,,,,
is.B.x_LARC_C,28,95.73,4.216625,0.053375000000003,195520813,,,,,,
is.B.x_LARC_C,29,95.71,4.236375,0.053625000000011,194472705,,,,,,
is.B.x_LARC_C,30,95.69,4.256125,0.053875000000005,193104635,,,,,,
is.B.x_LARC_C,31,95.7,4.24625,0.053749999999994,192942205,,,,,,
mg.B.x_A64FX,0,97.77,0.095444,2.134556,444676456,734533118,84716986,303868802,5622767249,1100593501,6595147944
mg.B.x_A64FX,1,97.79,0.094588,2.11541199999999,444339413,728344459,81636170,304989627,5643338261,1099262273,6610876580
mg.B.x_A64FX,2,97.78,0.095016,2.124984,444242213,725294700,82162396,304273894,5573997242,1087438154,6612834228
mg.B.x_A64FX,3,97.79,0.094588,2.11541199999999,444307248,721362505,81486097,305377533,5557718826,1083341493,6607344128
mg.B.x_A64FX,4,97.78,0.095016,2.124984,444133658,724101320,86217011,303293769,5556083115,1087605098,6583761184
mg.B.x_A64FX,5,97.78,0.095016,2.124984,444241367,719784347,82316452,302196451,5572528445,1082125603,6572064268
mg.B.x_A64FX,6,97.78,0.095016,2.124984,444216730,721615369,85937176,300922960,5560257054,1082062670,6581792756
mg.B.x_A64FX,7,97.79,0.094588,2.11541199999999,444272962,724101711,86920981,303315951,5546328106,1079716477,6588781584
mg.B.x_A64FX,8,97.77,0.095444,2.134556,444007655,730744962,88659039,305480215,5539307950,1087847759,6558606516
mg.B.x_A64FX,9,97.79,0.094588,2.11541199999999,444281558,723610811,86066031,304448743,5541423514,1082224679,6574858752
mg.B.x_A64FX,10,97.78,0.095016,2.124984,444178910,723255958,85857353,304074049,5547850418,1081983522,6581013824
mg.B.x_A64FX,11,97.79,0.094588,2.11541199999999,444194158,723210508,89270940,299277225,5555497508,1080945527,6587011508
mg.B.x_A64FX_32,0,98.21,0.036695,1.75330500000001,319446695,,,,,,
mg.B.x_A64FX_32,1,98.2,0.0369,1.76309999999999,319123756,,,,,,
mg.B.x_A64FX_32,2,98.17,0.037515,1.792485,319102599,,,,,,
mg.B.x_A64FX_32,3,98.18,0.03731,1.78268999999999,319111176,,,,,,
mg.B.x_A64FX_32,4,98.21,0.036695,1.75330500000001,319049138,,,,,,
mg.B.x_A64FX_32,5,98.19,0.037105,1.77289500000001,319034157,,,,,,
mg.B.x_A64FX_32,6,98.19,0.037105,1.77289500000001,319049171,,,,,,
mg.B.x_A64FX_32,7,98.18,0.03731,1.78268999999999,319113904,,,,,,
mg.B.x_A64FX_32,8,98.17,0.037515,1.792485,318880670,,,,,,
mg.B.x_A64FX_32,9,98.19,0.037105,1.77289500000001,319034837,,,,,,
mg.B.x_A64FX_32,10,98.19,0.037105,1.77289500000001,319041518,,,,,,
mg.B.x_A64FX_32,11,98.23,0.036285,1.73371499999999,319204809,,,,,,
mg.B.x_A64FX_32,12,98.19,0.037105,1.77289500000001,319068226,,,,,,
mg.B.x_A64FX_32,13,98.18,0.03731,1.78268999999999,319074732,,,,,,
mg.B.x_A64FX_32,14,98.19,0.037105,1.77289500000001,319075161,,,,,,
mg.B.x_A64FX_32,15,98.19,0.037105,1.77289500000001,319073758,,,,,,
mg.B.x_A64FX_32,16,98.18,0.03731,1.78268999999999,319038063,,,,,,
mg.B.x_A64FX_32,17,98.19,0.037105,1.77289500000001,319084781,,,,,,
mg.B.x_A64FX_32,18,98.16,0.03772,1.80228000000001,319027920,,,,,,
mg.B.x_A64FX_32,19,98.17,0.037515,1.792485,319095063,,,,,,
mg.B.x_A64FX_32,20,98.17,0.037515,1.792485,319060032,,,,,,
mg.B.x_A64FX_32,21,98.2,0.0369,1.76309999999999,319039926,,,,,,
mg.B.x_A64FX_32,22,98.16,0.03772,1.80228000000001,319097863,,,,,,
mg.B.x_A64FX_32,23,98.18,0.03731,1.78268999999999,319157063,,,,,,
mg.B.x_A64FX_32,24,98.17,0.037515,1.792485,319061354,,,,,,
mg.B.x_A64FX_32,25,98.2,0.0369,1.76309999999999,319106729,,,,,,
mg.B.x_A64FX_32,26,98.17,0.037515,1.792485,319058914,,,,,,
mg.B.x_A64FX_32,27,98.2,0.0369,1.76309999999999,319036995,,,,,,
mg.B.x_A64FX_32,28,98.17,0.037515,1.792485,318997138,,,,,,
mg.B.x_A64FX_32,29,98.19,0.037105,1.77289500000001,319127194,,,,,,
mg.B.x_A64FX_32,30,98.18,0.03731,1.78268999999999,319101609,,,,,,
mg.B.x_A64FX_32,31,98.2,0.0369,1.76309999999999,319135575,,,,,,
mg.B.x_LARC_A,0,98.24,1.7424,0.017600000000002,319446695,,,,,,
mg.B.x_LARC_A,1,98.24,1.7424,0.017600000000002,319123756,,,,,,
mg.B.x_LARC_A,2,98.23,1.7523,0.017699999999991,319102599,,,,,,
mg.B.x_LARC_A,3,98.24,1.7424,0.017600000000002,319111176,,,,,,
mg.B.x_LARC_A,4,98.24,1.7424,0.017600000000002,319049138,,,,,,
mg.B.x_LARC_A,5,98.22,1.7622,0.017799999999994,319034157,,,,,,
mg.B.x_LARC_A,6,98.22,1.7622,0.017799999999994,319049171,,,,,,
mg.B.x_LARC_A,7,98.24,1.7424,0.017600000000002,319113904,,,,,,
mg.B.x_LARC_A,8,98.2,1.782,0.018000000000001,318880670,,,,,,
mg.B.x_LARC_A,9,98.22,1.7622,0.017799999999994,319034837,,,,,,
mg.B.x_LARC_A,10,98.22,1.7622,0.017799999999994,319041518,,,,,,
mg.B.x_LARC_A,11,98.27,1.7127,0.017300000000006,319204809,,,,,,
mg.B.x_LARC_A,12,98.22,1.7622,0.017799999999994,319068226,,,,,,
mg.B.x_LARC_A,13,98.24,1.7424,0.017600000000002,319074732,,,,,,
mg.B.x_LARC_A,14,98.23,1.7523,0.017699999999991,319075161,,,,,,
mg.B.x_LARC_A,15,98.23,1.7523,0.017699999999991,319073758,,,,,,
mg.B.x_LARC_A,16,98.21,1.7721,0.017900000000012,319038063,,,,,,
